Country or Area;Commodity - Transaction;Year;Unit;Quantity;Quantity Footnotes;Kmq;Continents
Samoa;Electricity - total solar production;2019;Kilowatt-hours, million;21017;1;2944;Oceania
Samoa;Electricity - total solar production;2018;Kilowatt-hours, million;21117;;2944;Oceania
Samoa;Electricity - total solar production;2017;Kilowatt-hours, million;20197;;2944;Oceania
Samoa;Electricity - total solar production;2016;Kilowatt-hours, million;15617;;2944;Oceania
Samoa;Electricity - total solar production;2015;Kilowatt-hours, million;8136;;2944;Oceania
Samoa;Electricity - total solar production;2014;Kilowatt-hours, million;937;;2944;Oceania
Samoa;Electricity - total solar production;2013;Kilowatt-hours, million;28;;2944;Oceania
Samoa;Electricity - total solar production;2012;Kilowatt-hours, million;14;;2944;Oceania
Samoa;Electricity - total solar production;2011;Kilowatt-hours, million;15;;2944;Oceania
Samoa;Electricity - total solar production;2010;Kilowatt-hours, million;13;;2944;Oceania
Samoa;Electricity - total solar production;2009;Kilowatt-hours, million;15;;2944;Oceania
Samoa;Electricity - total solar production;2008;Kilowatt-hours, million;16;;2944;Oceania
Samoa;Electricity - total solar production;2007;Kilowatt-hours, million;16;;2944;Oceania
Samoa;Electricity - total solar production;2006;Kilowatt-hours, million;8;;2944;Oceania
Samoa;Electricity - total solar production;2005;Kilowatt-hours, million;7;1;2944;Oceania
Samoa;Electricity - total solar production;2004;Kilowatt-hours, million;6;1;2944;Oceania
Samoa;Electricity - total solar production;2003;Kilowatt-hours, million;3;1;2944;Oceania
Samoa;Electricity - total solar production;2002;Kilowatt-hours, million;3;;2944;Oceania
Samoa;Electricity - total solar production;2001;Kilowatt-hours, million;0;;2944;Oceania
Sao Tome and Principe;Electricity - total solar production;2018;Kilowatt-hours, million;4;;1001;Africa
Sao Tome and Principe;Electricity - total solar production;2017;Kilowatt-hours, million;4;;1001;Africa
Sao Tome and Principe;Electricity - total solar production;2016;Kilowatt-hours, million;2;;1001;Africa
Sao Tome and Principe;Electricity - total solar production;2015;Kilowatt-hours, million;15;;1001;Africa
Sao Tome and Principe;Electricity - total solar production;2014;Kilowatt-hours, million;12;;1001;Africa
Sao Tome and Principe;Electricity - total solar production;2013;Kilowatt-hours, million;8;;1001;Africa
Saudi Arabia;Electricity - total solar production;2018;Kilowatt-hours, million;1;1;2149690;Asia
Saudi Arabia;Electricity - total solar production;2017;Kilowatt-hours, million;632;;2149690;Asia
Saudi Arabia;Electricity - total solar production;2016;Kilowatt-hours, million;684;;2149690;Asia
Saudi Arabia;Electricity - total solar production;2015;Kilowatt-hours, million;728;;2149690;Asia
Saudi Arabia;Electricity - total solar production;2014;Kilowatt-hours, million;748;;2149690;Asia
Saudi Arabia;Electricity - total solar production;2013;Kilowatt-hours, million;781;;2149690;Asia
Saudi Arabia;Electricity - total solar production;2012;Kilowatt-hours, million;753;;2149690;Asia
Saudi Arabia;Electricity - total solar production;2011;Kilowatt-hours, million;0;;2149690;Asia
Saudi Arabia;Electricity - total solar production;2010;Kilowatt-hours, million;0;;2149690;Asia
Saudi Arabia;Electricity - total solar production;2009;Kilowatt-hours, million;0;;2149690;Asia
Saudi Arabia;Electricity - total solar production;2008;Kilowatt-hours, million;0;;2149690;Asia
Saudi Arabia;Electricity - total solar production;2007;Kilowatt-hours, million;0;;2149690;Asia
Senegal;Electricity - total solar production;2018;Kilowatt-hours, million;80;;196190;Africa
Senegal;Electricity - total solar production;2017;Kilowatt-hours, million;99;;196190;Africa
Senegal;Electricity - total solar production;2016;Kilowatt-hours, million;6;;196190;Africa
Senegal;Electricity - total solar production;2015;Kilowatt-hours, million;4;;196190;Africa
Senegal;Electricity - total solar production;2014;Kilowatt-hours, million;4;;196190;Africa
Senegal;Electricity - total solar production;2013;Kilowatt-hours, million;4;;196190;Africa
Senegal;Electricity - total solar production;2007;Kilowatt-hours, million;0;;196190;Africa
Senegal;Electricity - total solar production;2006;Kilowatt-hours, million;4;;196190;Africa
Senegal;Electricity - total solar production;2005;Kilowatt-hours, million;4;;196190;Africa
Senegal;Electricity - total solar production;2004;Kilowatt-hours, million;3;;196190;Africa
Senegal;Electricity - total solar production;2003;Kilowatt-hours, million;2;;196190;Africa
Senegal;Electricity - total solar production;2002;Kilowatt-hours, million;2;;196190;Africa
Senegal;Electricity - total solar production;2001;Kilowatt-hours, million;2;;196190;Africa
Senegal;Electricity - total solar production;2000;Kilowatt-hours, million;2;;196190;Africa
Serbia;Electricity - total solar production;2018;Kilowatt-hours, million;13;;88361;Europe
Serbia;Electricity - total solar production;2017;Kilowatt-hours, million;13139;;88361;Europe
Serbia;Electricity - total solar production;2016;Kilowatt-hours, million;12;;88361;Europe
Serbia;Electricity - total solar production;2015;Kilowatt-hours, million;11;;88361;Europe
Serbia;Electricity - total solar production;2014;Kilowatt-hours, million;6;;88361;Europe
Seychelles;Electricity - total solar production;2019;Kilowatt-hours, million;4;1;455;Africa
Seychelles;Electricity - total solar production;2018;Kilowatt-hours, million;35;;455;Africa
Seychelles;Electricity - total solar production;2017;Kilowatt-hours, million;3;;455;Africa
Seychelles;Electricity - total solar production;2016;Kilowatt-hours, million;23;;455;Africa
Seychelles;Electricity - total solar production;2015;Kilowatt-hours, million;15;;455;Africa
Seychelles;Electricity - total solar production;2014;Kilowatt-hours, million;71;;455;Africa
Sierra Leone;Electricity - total solar production;2019;Kilowatt-hours, million;59;1;71740;Africa
Sierra Leone;Electricity - total solar production;2018;Kilowatt-hours, million;58;1;71740;Africa
Sierra Leone;Electricity - total solar production;2017;Kilowatt-hours, million;56;;71740;Africa
Sierra Leone;Electricity - total solar production;2016;Kilowatt-hours, million;7;;71740;Africa
Sierra Leone;Electricity - total solar production;2015;Kilowatt-hours, million;6;;71740;Africa
Sierra Leone;Electricity - total solar production;2014;Kilowatt-hours, million;6;;71740;Africa
Sierra Leone;Electricity - total solar production;2013;Kilowatt-hours, million;6;;71740;Africa
Sierra Leone;Electricity - total solar production;2012;Kilowatt-hours, million;3;;71740;Africa
Sierra Leone;Electricity - total solar production;2011;Kilowatt-hours, million;2;;71740;Africa
Sierra Leone;Electricity - total solar production;2010;Kilowatt-hours, million;1;;71740;Africa
Sierra Leone;Electricity - total solar production;2009;Kilowatt-hours, million;1;;71740;Africa
Sierra Leone;Electricity - total solar production;2008;Kilowatt-hours, million;1;;71740;Africa
Singapore;Electricity - total solar production;2018;Kilowatt-hours, million;169;;692;Asia
Singapore;Electricity - total solar production;2017;Kilowatt-hours, million;169;;692;Asia
Singapore;Electricity - total solar production;2016;Kilowatt-hours, million;146;;692;Asia
Singapore;Electricity - total solar production;2015;Kilowatt-hours, million;69;;692;Asia
Singapore;Electricity - total solar production;2014;Kilowatt-hours, million;38;;692;Asia
Singapore;Electricity - total solar production;2013;Kilowatt-hours, million;17;;692;Asia
Singapore;Electricity - total solar production;2012;Kilowatt-hours, million;13;;692;Asia
Singapore;Electricity - total solar production;2011;Kilowatt-hours, million;8;;692;Asia
Singapore;Electricity - total solar production;2010;Kilowatt-hours, million;5;;692;Asia
Singapore;Electricity - total solar production;2009;Kilowatt-hours, million;3;;692;Asia
Singapore;Electricity - total solar production;2008;Kilowatt-hours, million;1;;692;Asia
Slovakia;Electricity - total solar production;2018;Kilowatt-hours, million;585;;49035;Europa
Slovakia;Electricity - total solar production;2017;Kilowatt-hours, million;506;;49035;Europa
Slovakia;Electricity - total solar production;2016;Kilowatt-hours, million;533;;49035;Europa
Slovakia;Electricity - total solar production;2015;Kilowatt-hours, million;506;;49035;Europa
Slovakia;Electricity - total solar production;2014;Kilowatt-hours, million;597;;49035;Europa
Slovakia;Electricity - total solar production;2013;Kilowatt-hours, million;588;;49035;Europa
Slovakia;Electricity - total solar production;2012;Kilowatt-hours, million;424;;49035;Europa
Slovakia;Electricity - total solar production;2011;Kilowatt-hours, million;397;;49035;Europa
Slovakia;Electricity - total solar production;2010;Kilowatt-hours, million;17;;49035;Europa
Slovenia;Electricity - total solar production;2018;Kilowatt-hours, million;255;;20273;Europa
Slovenia;Electricity - total solar production;2017;Kilowatt-hours, million;284;;20273;Europa
Slovenia;Electricity - total solar production;2016;Kilowatt-hours, million;267;;20273;Europa
Slovenia;Electricity - total solar production;2015;Kilowatt-hours, million;274;;20273;Europa
Slovenia;Electricity - total solar production;2014;Kilowatt-hours, million;257;;20273;Europa
Slovenia;Electricity - total solar production;2013;Kilowatt-hours, million;215;;20273;Europa
Slovenia;Electricity - total solar production;2012;Kilowatt-hours, million;163;;20273;Europa
Slovenia;Electricity - total solar production;2011;Kilowatt-hours, million;65;;20273;Europa
Slovenia;Electricity - total solar production;2010;Kilowatt-hours, million;13;;20273;Europa
Slovenia;Electricity - total solar production;2009;Kilowatt-hours, million;4;;20273;Europa
Slovenia;Electricity - total solar production;2008;Kilowatt-hours, million;1;;20273;Europa
Slovenia;Electricity - total solar production;2007;Kilowatt-hours, million;0;;20273;Europa
Solomon Islands;Electricity - total solar production;2019;Kilowatt-hours, million;3;1;28450;Oceania
Solomon Islands;Electricity - total solar production;2018;Kilowatt-hours, million;2895;;28450;Oceania
Solomon Islands;Electricity - total solar production;2017;Kilowatt-hours, million;3222;;28450;Oceania
Solomon Islands;Electricity - total solar production;2016;Kilowatt-hours, million;2122;;28450;Oceania
Solomon Islands;Electricity - total solar production;2015;Kilowatt-hours, million;1519;;28450;Oceania
Solomon Islands;Electricity - total solar production;2014;Kilowatt-hours, million;1476;;28450;Oceania
Solomon Islands;Electricity - total solar production;2013;Kilowatt-hours, million;1076;;28450;Oceania
Solomon Islands;Electricity - total solar production;2012;Kilowatt-hours, million;1076;;28450;Oceania
Solomon Islands;Electricity - total solar production;2011;Kilowatt-hours, million;1076;;28450;Oceania
South Africa;Electricity - total solar production;2018;Kilowatt-hours, million;4241;;1219912;Africa
South Africa;Electricity - total solar production;2017;Kilowatt-hours, million;3869;;1219912;Africa
South Africa;Electricity - total solar production;2016;Kilowatt-hours, million;3103;;1219912;Africa
South Africa;Electricity - total solar production;2015;Kilowatt-hours, million;2373;;1219912;Africa
South Africa;Electricity - total solar production;2014;Kilowatt-hours, million;1086;;1219912;Africa
South Africa;Electricity - total solar production;2013;Kilowatt-hours, million;46;;1219912;Africa
South Africa;Electricity - total solar production;2009;Kilowatt-hours, million;21;;1219912;Africa
South Africa;Electricity - total solar production;2008;Kilowatt-hours, million;21;;1219912;Africa
South Africa;Electricity - total solar production;2007;Kilowatt-hours, million;21;;1219912;Africa
South Africa;Electricity - total solar production;2006;Kilowatt-hours, million;21;;1219912;Africa
South Africa;Electricity - total solar production;2005;Kilowatt-hours, million;21;;1219912;Africa
South Sudan;Electricity - total solar production;2018;Kilowatt-hours, million;3;;619745;Africa
South Sudan;Electricity - total solar production;2017;Kilowatt-hours, million;3;;619745;Africa
South Sudan;Electricity - total solar production;2016;Kilowatt-hours, million;2;;619745;Africa
South Sudan;Electricity - total solar production;2015;Kilowatt-hours, million;2;;619745;Africa
South Sudan;Electricity - total solar production;2014;Kilowatt-hours, million;2;;619745;Africa
South Sudan;Electricity - total solar production;2013;Kilowatt-hours, million;2;;619745;Africa
South Sudan;Electricity - total solar production;2012;Kilowatt-hours, million;2;;619745;Africa
Spain;Electricity - total solar production;2018;Kilowatt-hours, million;12744;;504782;Europa
Spain;Electricity - total solar production;2017;Kilowatt-hours, million;14397;;504782;Europa
Spain;Electricity - total solar production;2016;Kilowatt-hours, million;13643;;504782;Europa
Spain;Electricity - total solar production;2015;Kilowatt-hours, million;13859;;504782;Europa
Spain;Electricity - total solar production;2014;Kilowatt-hours, million;13673;;504782;Europa
Spain;Electricity - total solar production;2013;Kilowatt-hours, million;13096;;504782;Europa
Spain;Electricity - total solar production;2012;Kilowatt-hours, million;11968;;504782;Europa
Spain;Electricity - total solar production;2011;Kilowatt-hours, million;9399;;504782;Europa
Spain;Electricity - total solar production;2010;Kilowatt-hours, million;7186;;504782;Europa
Spain;Electricity - total solar production;2009;Kilowatt-hours, million;6064;;504782;Europa
Spain;Electricity - total solar production;2008;Kilowatt-hours, million;2578;;504782;Europa
Spain;Electricity - total solar production;2007;Kilowatt-hours, million;515;;504782;Europa
Spain;Electricity - total solar production;2006;Kilowatt-hours, million;125;;504782;Europa
Spain;Electricity - total solar production;2005;Kilowatt-hours, million;48;;504782;Europa
Spain;Electricity - total solar production;2004;Kilowatt-hours, million;24;;504782;Europa
Spain;Electricity - total solar production;2003;Kilowatt-hours, million;20;;504782;Europa
Spain;Electricity - total solar production;2002;Kilowatt-hours, million;18;;504782;Europa
Spain;Electricity - total solar production;2001;Kilowatt-hours, million;17;;504782;Europa
Spain;Electricity - total solar production;2000;Kilowatt-hours, million;14;;504782;Europa
Spain;Electricity - total solar production;1999;Kilowatt-hours, million;25;;504782;Europa
Spain;Electricity - total solar production;1998;Kilowatt-hours, million;22;;504782;Europa
Spain;Electricity - total solar production;1997;Kilowatt-hours, million;19;;504782;Europa
Spain;Electricity - total solar production;1996;Kilowatt-hours, million;18;;504782;Europa
Spain;Electricity - total solar production;1995;Kilowatt-hours, million;20;;504782;Europa
Spain;Electricity - total solar production;1994;Kilowatt-hours, million;15;;504782;Europa
Spain;Electricity - total solar production;1993;Kilowatt-hours, million;13;;504782;Europa
Spain;Electricity - total solar production;1992;Kilowatt-hours, million;12;;504782;Europa
Spain;Electricity - total solar production;1991;Kilowatt-hours, million;11;;504782;Europa
Spain;Electricity - total solar production;1990;Kilowatt-hours, million;9;;504782;Europa
Sri Lanka;Electricity - total solar production;2018;Kilowatt-hours, million;186296;;65610;Asia
Sri Lanka;Electricity - total solar production;2017;Kilowatt-hours, million;2166;;65610;Asia
Sri Lanka;Electricity - total solar production;2016;Kilowatt-hours, million;75;;65610;Asia
Sri Lanka;Electricity - total solar production;2015;Kilowatt-hours, million;595;;65610;Asia
Sri Lanka;Electricity - total solar production;2014;Kilowatt-hours, million;3887;;65610;Asia
Sri Lanka;Electricity - total solar production;2013;Kilowatt-hours, million;25181;;65610;Asia
Sri Lanka;Electricity - total solar production;2012;Kilowatt-hours, million;208;;65610;Asia
Sri Lanka;Electricity - total solar production;2011;Kilowatt-hours, million;87;;65610;Asia
Sri Lanka;Electricity - total solar production;2010;Kilowatt-hours, million;7203;;65610;Asia
Sri Lanka;Electricity - total solar production;2009;Kilowatt-hours, million;9162;;65610;Asia
Sri Lanka;Electricity - total solar production;2008;Kilowatt-hours, million;8171;;65610;Asia
Sri Lanka;Electricity - total solar production;2007;Kilowatt-hours, million;718;;65610;Asia
Sri Lanka;Electricity - total solar production;2006;Kilowatt-hours, million;6189;;65610;Asia
Sri Lanka;Electricity - total solar production;2005;Kilowatt-hours, million;5198;;65610;Asia
Sri Lanka;Electricity - total solar production;2004;Kilowatt-hours, million;4207;;65610;Asia
Sri Lanka;Electricity - total solar production;2003;Kilowatt-hours, million;3334;;65610;Asia
Sri Lanka;Electricity - total solar production;2002;Kilowatt-hours, million;2343;;65610;Asia
Sri Lanka;Electricity - total solar production;2001;Kilowatt-hours, million;1352;;65610;Asia
St. Helena and Depend.;Electricity - total solar production;2019;Kilowatt-hours, million;984;;413;Africa
St. Helena and Depend.;Electricity - total solar production;2018;Kilowatt-hours, million;1654;;413;Africa
St. Helena and Depend.;Electricity - total solar production;2017;Kilowatt-hours, million;871;;413;Africa
St. Helena and Depend.;Electricity - total solar production;2016;Kilowatt-hours, million;897;;413;Africa
St. Helena and Depend.;Electricity - total solar production;2015;Kilowatt-hours, million;555;;413;Africa
St. Helena and Depend.;Electricity - total solar production;2014;Kilowatt-hours, million;94;;413;Africa
St. Helena and Depend.;Electricity - total solar production;2013;Kilowatt-hours, million;5;;413;Africa
St. Helena and Depend.;Electricity - total solar production;2012;Kilowatt-hours, million;1;;413;Africa
St. Kitts-Nevis;Electricity - total solar production;2019;Kilowatt-hours, million;3;1;261;South America
St. Kitts-Nevis;Electricity - total solar production;2018;Kilowatt-hours, million;3;1;261;South America
St. Kitts-Nevis;Electricity - total solar production;2017;Kilowatt-hours, million;3;;261;South America
St. Kitts-Nevis;Electricity - total solar production;2016;Kilowatt-hours, million;3;;261;South America
St. Kitts-Nevis;Electricity - total solar production;2015;Kilowatt-hours, million;23;1;261;South America
St. Kitts-Nevis;Electricity - total solar production;2014;Kilowatt-hours, million;23;1;261;South America
St. Kitts-Nevis;Electricity - total solar production;2013;Kilowatt-hours, million;1;1;261;South America
St. Kitts-Nevis;Electricity - total solar production;2012;Kilowatt-hours, million;0;;261;South America
St. Lucia;Electricity - total solar production;2018;Kilowatt-hours, million;5;;617;South America
St. Vincent-Grenadines;Electricity - total solar production;2018;Kilowatt-hours, million;1964;;389;South America
St. Vincent-Grenadines;Electricity - total solar production;2017;Kilowatt-hours, million;141;;389;South America
St. Vincent-Grenadines;Electricity - total solar production;2016;Kilowatt-hours, million;1246;;389;South America
St. Vincent-Grenadines;Electricity - total solar production;2015;Kilowatt-hours, million;1168;;389;South America
St. Vincent-Grenadines;Electricity - total solar production;2014;Kilowatt-hours, million;503;;389;South America
St. Vincent-Grenadines;Electricity - total solar production;2013;Kilowatt-hours, million;282;;389;South America
State of Palestine;Electricity - total solar production;2018;Kilowatt-hours, million;60;;6220;Asia
State of Palestine;Electricity - total solar production;2017;Kilowatt-hours, million;45;;6220;Asia
State of Palestine;Electricity - total solar production;2016;Kilowatt-hours, million;426;;6220;Asia
State of Palestine;Electricity - total solar production;2015;Kilowatt-hours, million;92;;6220;Asia
State of Palestine;Electricity - total solar production;2014;Kilowatt-hours, million;3;;6220;Asia
State of Palestine;Electricity - total solar production;2013;Kilowatt-hours, million;2;;6220;Asia
Suriname;Electricity - total solar production;2018;Kilowatt-hours, million;44;1;163270;South America
Suriname;Electricity - total solar production;2017;Kilowatt-hours, million;44;1;163270;South America
Suriname;Electricity - total solar production;2016;Kilowatt-hours, million;44;1;163270;South America
Suriname;Electricity - total solar production;2015;Kilowatt-hours, million;44;1;163270;South America
Sweden;Electricity - total solar production;2018;Kilowatt-hours, million;407;;475440;Europe
Sweden;Electricity - total solar production;2017;Kilowatt-hours, million;230;;475440;Europe
Sweden;Electricity - total solar production;2016;Kilowatt-hours, million;143;;475440;Europe
Sweden;Electricity - total solar production;2015;Kilowatt-hours, million;97;;475440;Europe
Sweden;Electricity - total solar production;2014;Kilowatt-hours, million;47;;475440;Europe
Sweden;Electricity - total solar production;2013;Kilowatt-hours, million;35;;475440;Europe
Sweden;Electricity - total solar production;2012;Kilowatt-hours, million;19;;475440;Europe
Sweden;Electricity - total solar production;2011;Kilowatt-hours, million;11;;475440;Europe
Sweden;Electricity - total solar production;2010;Kilowatt-hours, million;9;;475440;Europe
Sweden;Electricity - total solar production;2009;Kilowatt-hours, million;7;;475440;Europe
Sweden;Electricity - total solar production;2008;Kilowatt-hours, million;4;;475440;Europe
Sweden;Electricity - total solar production;2007;Kilowatt-hours, million;3;;475440;Europe
Sweden;Electricity - total solar production;2006;Kilowatt-hours, million;2;;475440;Europe
Sweden;Electricity - total solar production;2005;Kilowatt-hours, million;2;;475440;Europe
Sweden;Electricity - total solar production;2004;Kilowatt-hours, million;2;;475440;Europe
Sweden;Electricity - total solar production;2003;Kilowatt-hours, million;2;;475440;Europe
Sweden;Electricity - total solar production;2002;Kilowatt-hours, million;2;;475440;Europe
Sweden;Electricity - total solar production;2001;Kilowatt-hours, million;2;;475440;Europe
Sweden;Electricity - total solar production;2000;Kilowatt-hours, million;1;;475440;Europe
Sweden;Electricity - total solar production;1999;Kilowatt-hours, million;1;;475440;Europe
Sweden;Electricity - total solar production;1998;Kilowatt-hours, million;1;;475440;Europe
Sweden;Electricity - total solar production;1997;Kilowatt-hours, million;1;;475440;Europe
Sweden;Electricity - total solar production;1996;Kilowatt-hours, million;1;;475440;Europe
Sweden;Electricity - total solar production;1995;Kilowatt-hours, million;1;;475440;Europe
Sweden;Electricity - total solar production;1994;Kilowatt-hours, million;1;;475440;Europe
Sweden;Electricity - total solar production;1993;Kilowatt-hours, million;1;;475440;Europe
Switzerland;Electricity - total solar production;2018;Kilowatt-hours, million;1944;;41290;Europe
Switzerland;Electricity - total solar production;2017;Kilowatt-hours, million;1683;;41290;Europe
Switzerland;Electricity - total solar production;2016;Kilowatt-hours, million;1333;;41290;Europe
Switzerland;Electricity - total solar production;2015;Kilowatt-hours, million;1119;;41290;Europe
Switzerland;Electricity - total solar production;2014;Kilowatt-hours, million;842;;41290;Europe
Switzerland;Electricity - total solar production;2013;Kilowatt-hours, million;500;;41290;Europe
Switzerland;Electricity - total solar production;2012;Kilowatt-hours, million;300;;41290;Europe
Switzerland;Electricity - total solar production;2011;Kilowatt-hours, million;168;;41290;Europe
Switzerland;Electricity - total solar production;2010;Kilowatt-hours, million;94;;41290;Europe
Switzerland;Electricity - total solar production;2009;Kilowatt-hours, million;54;;41290;Europe
Switzerland;Electricity - total solar production;2008;Kilowatt-hours, million;37;;41290;Europe
Switzerland;Electricity - total solar production;2007;Kilowatt-hours, million;29;;41290;Europe
Switzerland;Electricity - total solar production;2006;Kilowatt-hours, million;24;;41290;Europe
Switzerland;Electricity - total solar production;2005;Kilowatt-hours, million;21;;41290;Europe
Switzerland;Electricity - total solar production;2004;Kilowatt-hours, million;18;;41290;Europe
Switzerland;Electricity - total solar production;2003;Kilowatt-hours, million;18;;41290;Europe
Switzerland;Electricity - total solar production;2002;Kilowatt-hours, million;15;;41290;Europe
Switzerland;Electricity - total solar production;2001;Kilowatt-hours, million;13;;41290;Europe
Switzerland;Electricity - total solar production;2000;Kilowatt-hours, million;11;;41290;Europe
Switzerland;Electricity - total solar production;1999;Kilowatt-hours, million;10;;41290;Europe
Switzerland;Electricity - total solar production;1998;Kilowatt-hours, million;8;;41290;Europe
Switzerland;Electricity - total solar production;1997;Kilowatt-hours, million;7;;41290;Europe
Switzerland;Electricity - total solar production;1996;Kilowatt-hours, million;7;;41290;Europe
Switzerland;Electricity - total solar production;1995;Kilowatt-hours, million;6;;41290;Europe
Switzerland;Electricity - total solar production;1994;Kilowatt-hours, million;5;;41290;Europe
Switzerland;Electricity - total solar production;1993;Kilowatt-hours, million;4;;41290;Europe
Switzerland;Electricity - total solar production;1992;Kilowatt-hours, million;3;;41290;Europe
Switzerland;Electricity - total solar production;1991;Kilowatt-hours, million;2;;41290;Europe
Switzerland;Electricity - total solar production;1990;Kilowatt-hours, million;1;;41290;Europe
Thailand;Electricity - total solar production;2018;Kilowatt-hours, million;4537;;514000;Asia
Thailand;Electricity - total solar production;2017;Kilowatt-hours, million;4543;;514000;Asia
Thailand;Electricity - total solar production;2016;Kilowatt-hours, million;3377;;514000;Asia
Thailand;Electricity - total solar production;2015;Kilowatt-hours, million;2378;;514000;Asia
Thailand;Electricity - total solar production;2014;Kilowatt-hours, million;1385;;514000;Asia
Thailand;Electricity - total solar production;2013;Kilowatt-hours, million;1080;;514000;Asia
Thailand;Electricity - total solar production;2012;Kilowatt-hours, million;493;;514000;Asia
Thailand;Electricity - total solar production;2011;Kilowatt-hours, million;95;;514000;Asia
Thailand;Electricity - total solar production;2010;Kilowatt-hours, million;23;;514000;Asia
Thailand;Electricity - total solar production;2009;Kilowatt-hours, million;9;;514000;Asia
Thailand;Electricity - total solar production;2008;Kilowatt-hours, million;3;;514000;Asia
Thailand;Electricity - total solar production;2007;Kilowatt-hours, million;1;;514000;Asia
Timor-Leste;Electricity - total solar production;2019;Kilowatt-hours, million;936;1;15007;Asia
Timor-Leste;Electricity - total solar production;2018;Kilowatt-hours, million;936;;15007;Asia
Timor-Leste;Electricity - total solar production;2017;Kilowatt-hours, million;936;;15007;Asia
Timor-Leste;Electricity - total solar production;2016;Kilowatt-hours, million;867;;15007;Asia
Timor-Leste;Electricity - total solar production;2015;Kilowatt-hours, million;867;;15007;Asia
Timor-Leste;Electricity - total solar production;2014;Kilowatt-hours, million;867;;15007;Asia
Timor-Leste;Electricity - total solar production;2013;Kilowatt-hours, million;867;;15007;Asia
Togo;Electricity - total solar production;2018;Kilowatt-hours, million;3;;56785;Africa
Tonga;Electricity - total solar production;2019;Kilowatt-hours, million;6424;;748;Oceania
Tonga;Electricity - total solar production;2018;Kilowatt-hours, million;4147;;748;Oceania
Tonga;Electricity - total solar production;2017;Kilowatt-hours, million;4145;;748;Oceania
Tonga;Electricity - total solar production;2016;Kilowatt-hours, million;471;;748;Oceania
Tonga;Electricity - total solar production;2015;Kilowatt-hours, million;3262;;748;Oceania
Tonga;Electricity - total solar production;2014;Kilowatt-hours, million;2482;;748;Oceania
Tonga;Electricity - total solar production;2013;Kilowatt-hours, million;2042;;748;Oceania
Trinidad and Tobago;Electricity - total solar production;2018;Kilowatt-hours, million;5;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2017;Kilowatt-hours, million;5;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2016;Kilowatt-hours, million;5;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2015;Kilowatt-hours, million;4;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2014;Kilowatt-hours, million;4;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2013;Kilowatt-hours, million;4;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2012;Kilowatt-hours, million;4;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2011;Kilowatt-hours, million;4;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2010;Kilowatt-hours, million;4;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2009;Kilowatt-hours, million;4;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2008;Kilowatt-hours, million;3;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2007;Kilowatt-hours, million;3;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2006;Kilowatt-hours, million;3;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2005;Kilowatt-hours, million;2;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2004;Kilowatt-hours, million;2;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2003;Kilowatt-hours, million;1;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2002;Kilowatt-hours, million;1;;5128;South America
Trinidad and Tobago;Electricity - total solar production;2001;Kilowatt-hours, million;1;;5128;South America
Tunisia;Electricity - total solar production;2018;Kilowatt-hours, million;174;;163610;Africa
Tunisia;Electricity - total solar production;2017;Kilowatt-hours, million;133;;163610;Africa
Tunisia;Electricity - total solar production;2016;Kilowatt-hours, million;63;;163610;Africa
Tunisia;Electricity - total solar production;2015;Kilowatt-hours, million;41;;163610;Africa
Tunisia;Electricity - total solar production;2014;Kilowatt-hours, million;25;;163610;Africa
Tunisia;Electricity - total solar production;2013;Kilowatt-hours, million;1162;;163610;Africa
Tunisia;Electricity - total solar production;2012;Kilowatt-hours, million;34;;163610;Africa
Tunisia;Electricity - total solar production;2011;Kilowatt-hours, million;15;;163610;Africa
Tunisia;Electricity - total solar production;2010;Kilowatt-hours, million;2;;163610;Africa
Turkey;Electricity - total solar production;2018;Kilowatt-hours, million;7800;;780580;Asia
Turkey;Electricity - total solar production;2017;Kilowatt-hours, million;2889;;780580;Asia
Turkey;Electricity - total solar production;2016;Kilowatt-hours, million;1043;;780580;Asia
Turkey;Electricity - total solar production;2015;Kilowatt-hours, million;194;;780580;Asia
Turkey;Electricity - total solar production;2014;Kilowatt-hours, million;17;;780580;Asia
Turks and Caicos Islands;Electricity - total solar production;2019;Kilowatt-hours, million;2;1;430;South America
Tuvalu;Electricity - total solar production;2019;Kilowatt-hours, million;21302;1;26;Oceania
Tuvalu;Electricity - total solar production;2018;Kilowatt-hours, million;20482;;26;Oceania
Tuvalu;Electricity - total solar production;2017;Kilowatt-hours, million;19694;;26;Oceania
Tuvalu;Electricity - total solar production;2016;Kilowatt-hours, million;19723;;26;Oceania
Tuvalu;Electricity - total solar production;2015;Kilowatt-hours, million;7984;;26;Oceania
